sec_code,company_name,market,as_of
531A,ＮＺＡＭ　上場投信　日経平均高配当株５０,ETF・ETN,20260911
532A,ＮＺＡＭ　上場投信　ＴＯＰＩＸ高配当４０,ETF・ETN,20260911
5331,ノリタケ,プライム（内国株式）,20260911
5332,ＴＯＴＯ,プライム（内国株式）,20260911
5333,ＮＧＫ,プライム（内国株式）,20260911
5334,日本特殊陶業,プライム（内国株式）,20260911
5337,ダントーホールディングス,スタンダード（内国株式）,20260911
533A,ＮＺＡＭ　上場投信　Ｓ＆Ｐ５００（為替ヘッジなし）,ETF・ETN,20260911
5341,ＡＳＡＨＩ　ＥＩＴＯホールディングス,スタンダード（内国株式）,20260911
5344,ＭＡＲＵＷＡ,プライム（内国株式）,20260911
534A,ＮＺＡＭ　上場投信　ＮＡＳＤＡＱ１００（為替ヘッジなし）,ETF・ETN,20260911
5351,品川リフラ,プライム（内国株式）,20260911
5355,日本坩堝,スタンダード（内国株式）,20260911
5356,美濃窯業,スタンダード（内国株式）,20260911
5357,ヨータイ,プライム（内国株式）,20260911
535A,ＮＺＡＭ　上場投信　ＤＡＸ（為替ヘッジなし）,ETF・ETN,20260911
5363,東京窯業,スタンダード（内国株式）,20260911
5367,ニッカトー,スタンダード（内国株式）,20260911
5368,日本インシュレーション,スタンダード（内国株式）,20260911
536A,ＮＺＡＭ　上場投信　先進国株式（ＭＳＣＩ－ＫＯＫＵＳＡＩ）（為替ヘッジなし）,ETF・ETN,20260911
537A,ＮＺＡＭ　上場投信　全世界株式（ＭＳＣＩ　ＡＣＷＩ）（為替ヘッジなし）,ETF・ETN,20260911
5380,新東,スタンダード（内国株式）,20260911
5381,マイポックス,スタンダード（内国株式）,20260911
5384,フジミインコーポレーテッド,プライム（内国株式）,20260911
5388,クニミネ工業,スタンダード（内国株式）,20260911
538A,ＮＺＡＭ　上場投信　米国国債７－１０年（為替ヘッジなし）,ETF・ETN,20260911
5391,エーアンドエーマテリアル,スタンダード（内国株式）,20260911
5393,ニチアス,プライム（内国株式）,20260911
539A,ＮＺＡＭ　上場投信　海外債券（ＦＴＳＥ　ＷＧＢＩ除く日本）（為替ヘッジなし）,ETF・ETN,20260911
5401,日本製鉄,プライム（内国株式）,20260911
5406,神戸製鋼所,プライム（内国株式）,20260911
5408,中山製鋼所,プライム（内国株式）,20260911
540A,上場インデックスファンド日経銀行株トップ１０,ETF・ETN,20260911
5410,合同製鐵,プライム（内国株式）,20260911
5411,ＪＦＥホールディングス,プライム（内国株式）,20260911
541A,Ｏｎｅ　ＥＴＦ　ＴＯＰＩＸ高配当株グロース指数,ETF・ETN,20260911
5423,東京製鐵,プライム（内国株式）,20260911
542A,ビタブリッドジャパン,グロース（内国株式）,20260911
543A,ＡＲＣＨＩＯＮ,プライム（内国株式）,20260911
5440,共英製鋼,プライム（内国株式）,20260911
5444,大和工業,プライム（内国株式）,20260911
5445,東京鐵鋼,プライム（内国株式）,20260911
5446,北越メタル,スタンダード（内国株式）,20260911
5449,大阪製鐵,スタンダード（内国株式）,20260911
544A,ＧＭＳグループ,プライム（内国株式）,20260911
5451,ヨドコウ,プライム（内国株式）,20260911
5458,高砂鐵工,スタンダード（内国株式）,20260911
545A,トランヴィア,プライム（内国株式）,20260911
5461,中部鋼鈑,プライム（内国株式）,20260911
5463,丸一鋼管,プライム（内国株式）,20260911
5464,モリ工業,スタンダード（内国株式）,20260911
546A,ＭＩＲＡＩＮＩホールディングス,プライム（内国株式）,20260911
5471,大同特殊鋼,プライム（内国株式）,20260911
547A,ムニノバホールディングス,プライム（内国株式）,20260911
5480,日本冶金工業,プライム（内国株式）,20260911
5482,愛知製鋼,プライム（内国株式）,20260911
5484,東北特殊鋼,スタンダード（内国株式）,20260911
548A,システムエグゼ,スタンダード（内国株式）,20260911
5491,日本金属,スタンダード（内国株式）,20260911
549A,ヒトトヒトホールディングス,スタンダード（内国株式）,20260911
550A,ソフトテックス,スタンダード（内国株式）,20260911
551A,ＩＺＵＭＩグループ,PRO Market,20260911
5525,フロンティアホールディングス,PRO Market,20260911
5527,ｐｒｏｐｅｒｔｙ　ｔｅｃｈｎｏｌｏｇｉｅｓ,グロース（内国株式）,20260911
5528,フロンティアハウス,PRO Market,20260911
552A,ＭＡＸＩＳ米国ＡＩインフラ株上場投信,ETF・ETN,20260911
5531,エヌバイテクノロジーズ,PRO Market,20260911
5532,リアルゲイト,グロース（内国株式）,20260911
5533,エリッツホールディングス,スタンダード（内国株式）,20260911
5534,エンゼルグループ,PRO Market,20260911
5535,ミガロホールディングス,プライム（内国株式）,20260911
5536,京橋アートレジデンス,PRO Market,20260911
5537,ＡｌｂａＬｉｎｋ,グロース（内国株式）,20260911
5541,大平洋金属,プライム（内国株式）,20260911
5542,新報国マテリアル,スタンダード（内国株式）,20260911
554A,バトンズ,グロース（内国株式）,20260911
555A,北王ＧＲＯＵＰ,PRO Market,20260911
5563,新日本電工,プライム（内国株式）,20260911
556A,犬猫生活,グロース（内国株式）,20260911
5570,ジェノバ,グロース（内国株式）,20260911
5571,エキサイトホールディングス,スタンダード（内国株式）,20260911
5572,Ｒｉｄｇｅ－ｉ,グロース（内国株式）,20260911
5573,働楽ホールディングス,PRO Market,20260911
5574,ＡＢＥＪＡ,グロース（内国株式）,20260911
5575,Ｇｌｏｂｅｅ,グロース（内国株式）,20260911
5576,オービーシステム,スタンダード（内国株式）,20260911
5578,ＡＲアドバンストテクノロジ,グロース（内国株式）,20260911
557A,フェリエスト,PRO Market,20260911
5580,プロディライト,グロース（内国株式）,20260911
5581,カイテクノロジー,PRO Market,20260911
5582,グリッド,グロース（内国株式）,20260911
5584,Ｓｔｒａｗｂｅｒｒｙ　ｊａｍｓ,PRO Market,20260911
5586,Ｌａｂｏｒｏ．ＡＩ,グロース（内国株式）,20260911
5587,インバウンドプラットフォーム,グロース（内国株式）,20260911
5588,ファーストアカウンティング,グロース（内国株式）,20260911
5589,オートサーバー,スタンダード（内国株式）,20260911
558A,ＳＱＵＥＥＺＥ,グロース（内国株式）,20260911
5590,ネットスターズ,グロース（内国株式）,20260911
5591,ＡＶＩＬＥＮ,グロース（内国株式）,20260911
5592,くすりの窓口,グロース（内国株式）,20260911
5594,エム・デー・ビー,PRO Market,20260911
5597,ブルーイノベーション,グロース（内国株式）,20260911
5598,Ｙｏｔｔａｖｉａｓ,PRO Market,20260911
5599,Ｓ＆Ｊ,グロース（内国株式）,20260911
559A,梅乃宿酒造,スタンダード（内国株式）,20260911
5602,栗本鐵工所,プライム（内国株式）,20260911
5603,虹技,スタンダード（内国株式）,20260911
5609,日本鋳造,スタンダード（内国株式）,20260911
560A,オカダコーポレーション,PRO Market,20260911
5612,日本鋳鉄管,スタンダード（内国株式）,20260911
5616,雨風太陽,グロース（内国株式）,20260911
5618,ナイル,グロース（内国株式）,20260911
5619,マーソ,グロース（内国株式）,20260911
561A,マークスライフ,PRO Market,20260911
5620,エスピーオー,PRO Market,20260911
5621,ヒューマンテクノロジーズ,グロース（内国株式）,20260911
5622,ワンビ,PRO Market,20260911
562A,寶結,PRO Market,20260911
5631,日本製鋼所,プライム（内国株式）,20260911
5632,三菱製鋼,プライム（内国株式）,20260911
563A,グローバルＸ　ＮＡＳＤＡＱ１００・デイリー・カバード・コール　ＥＴＦ,ETF・ETN,20260911
5644,メタルアート,スタンダード（内国株式）,20260911
564A,グローバルＸ　Ｓ＆Ｐ先進国キャッシュフロー・トップ１００　ＥＴＦ,ETF・ETN,20260911
5658,日亜鋼業,スタンダード（内国株式）,20260911
5659,日本精線,プライム（内国株式）,20260911
565A,ＦＦＦホールディングス,PRO Market,20260911
566A,ｉＦｒｅｅＥＴＦ　ブルームバーグ日本株（除く金融）高配当５０指数,ETF・ETN,20260911
567A,ディープラス,PRO Market,20260911
568A,ｉシェアーズ　シルバー　ＥＴＦ,ETF・ETN,20260911
5695,パウダーテック,スタンダード（内国株式）,20260911
5697,サンユウ,スタンダード（内国株式）,20260911
5698,エンビプロ・ホールディングス,スタンダード（内国株式）,20260911
5699,イボキン,スタンダード（内国株式）,20260911
569A,ｉシェアーズ　プラチナ　ＥＴＦ,ETF・ETN,20260911
5702,大紀アルミニウム工業所,プライム（内国株式）,20260911
5703,日本軽金属ホールディングス,プライム（内国株式）,20260911
5704,ＪＭＣ,スタンダード（内国株式）,20260911
5706,三井金属,プライム（内国株式）,20260911
5707,東邦亜鉛,プライム（内国株式）,20260911
570A,ｉシェアーズ　日本国債０－１年　ＥＴＦ,ETF・ETN,20260911
5711,三菱マテリアル,プライム（内国株式）,20260911
5713,住友金属鉱山,プライム（内国株式）,20260911
5714,ＤＯＷＡホールディングス,プライム（内国株式）,20260911
5715,古河機械金属,プライム（内国株式）,20260911
571A,ｉシェアーズ　日本国債１－３年　ＥＴＦ,ETF・ETN,20260911
5721,エスクリプトエナジー,スタンダード（内国株式）,20260911
5724,アサカ理研,スタンダード（内国株式）,20260911
5726,大阪チタニウムテクノロジーズ,プライム（内国株式）,20260911
5729,日本精鉱,スタンダード（内国株式）,20260911
572A,ｉシェアーズ　日本国債３－７年　ＥＴＦ,ETF・ETN,20260911
573A,ｉシェアーズ　日本国債２０年超　ＥＴＦ,ETF・ETN,20260911
5741,ＵＡＣＪ,プライム（内国株式）,20260911
5742,エヌアイシ・オートテック,スタンダード（内国株式）,20260911
574A,ＬＡＳＳＩＣ,PRO Market,20260911
5753,日本伸銅,スタンダード（内国株式）,20260911
5757,ＣＫサンエツ,プライム（内国株式）,20260911
