sec_code,filer_name,current_assets,total_liabilities,total_assets,equity_value,equity_type,equity_ratio,doc_id,submit_date,doc_type,accounting_standard,consolidated,fiscal_period
4382,ＨＥＲＯＺ株式会社,2368505000,80736000,62790000,4555594000,NetAssets,72.5529,S100YS1Z,2026-07-23,120,J-GAAP,連結,2026-04-30
3524,日東製網株式会社,14423354000,13476925000,14423354000,5538725000,NetAssets,0.384,S100YQZ2,2026-07-23,120,J-GAAP,連結,2026-04-30
2294,株式会社柿安本店,11075000000,10000000,11075000000,15041000000,NetAssets,1.3581,S100YRG8,2026-07-23,120,J-GAAP,連結,2026-04-30
441A,ＮＥ株式会社,3558593000,668808000,3558593000,3517705000,NetAssets,0.9885,S100YRYV,2026-07-23,120,J-GAAP,連結,2026-04-30
5971,株式会社共和工業所,12468462000,1616756000,12468462000,15404264000,NetAssets,1.2355,S100YR73,2026-07-22,120,J-GAAP,連結,2026-04-30
3031,株式会社ラクーンホールディングス,1618322000,1070953000,1618322000,2603436000,NetAssets,1.6087,S100YRIV,2026-07-22,120,J-GAAP,連結,2026-04-30
1873,株式会社日本ハウスホールディングス,10883000000,12239000000,10883000000,20813000000,NetAssets,1.9124,S100YR5P,2026-07-22,120,J-GAAP,連結,2026-04-30
7901,株式会社マツモト,605736000,718047000,605736000,825167000,NetAssets,1.3623,S100YRR3,2026-07-22,120,J-GAAP,連結,2026-04-30
3444,株式会社菊池製作所,3040523000,2832000,147209000,4576795000,NetAssets,31.0905,S100YROC,2026-07-22,120,J-GAAP,連結,2026-04-30
9204,スカイマーク株式会社,39424000000,13862000000,39424000000,27119000000,NetAssets,0.6879,S100YJR8,2026-06-24,120,J-GAAP,連結,2026-03-31
7777,株式会社スリー・ディー・マトリックス,6014295000,977999000,6014295000,2423575000,NetAssets,0.403,S100YR3G,2026-07-22,120,J-GAAP,連結,2026-04-30
8267,イオン株式会社,450174000000,367136000000,450174000000,635876000000,NetAssets,1.4125,S100Y5VH,2026-05-25,120,J-GAAP,連結,2026-02-28
6943,ＮＫＫスイッチズ株式会社,6441488000,2628597000,6441488000,8951967000,NetAssets,1.3897,S100YJBX,2026-06-25,120,J-GAAP,連結,2026-03-31
2923,サトウ食品株式会社,20870088000,11111866000,20870088000,21472542000,NetAssets,1.0289,S100YR44,2026-07-21,120,J-GAAP,連結,2026-04-30
9206,株式会社スターフライヤー,16326000000,546000000,16326000000,4293000000,NetAssets,0.263,S100YJFT,2026-06-25,120,J-GAAP,連結,2026-03-31
556A,犬猫生活株式会社,721724000,407531000,721724000,362684000,NetAssets,0.5025,S100YRFE,2026-07-21,120,J-GAAP,連結,2026-04-30
2593,株式会社伊藤園,173229000000,67934000000,173229000000,161531000000,NetAssets,0.9325,S100YRK7,2026-07-21,120,J-GAAP,連結,2026-04-30
6656,インスペック株式会社,2229608000,123711000,2229608000,958564000,NetAssets,0.4299,S100YR8L,2026-07-17,120,J-GAAP,連結,2026-04-30
9238,バリュークリエーション株式会社,1568231000,16347000,1568231000,386230000,NetAssets,0.2463,S100Y7MG,2026-05-29,120,J-GAAP,連結,2026-02-28
